CONTINENT,COUNTRY,GID_0,GID_1,GID_2,Class,loss_2001,loss_2002,loss_2003,loss_2004,loss_2005,loss_2006,loss_2007,loss_2008,loss_2009,loss_2010,loss_2011,loss_2012,loss_2013,loss_2014,loss_2015,loss_2016,loss_2017,loss_2018,loss_2019,loss_2020,loss_2021,loss_2022
South America,Uruguay,URY,URY.12_2,URY.12.4_2,-1300,,,,,,,,,,,,0.06507166137695312,,0.0671175317622166,,,,,,,,
South America,Uruguay,URY,URY.13_2,URY.13.1_2,-5181,0.06600702514648438,,,,,0.13220982666015624,,,0.06599468383789063,,0.132020703125,0.660052294921875,3.7634695678710948,5.213723773193362,6.337193957519532,2.4425197082519534,5.4832778014658015,2.114060358719171,0.06588367309570313,4.216696246337891,5.137014422607423,0.3962230895996094
South America,Uruguay,URY,URY.13_2,URY.13.1_2,-5000,,,,,,,,,,,0.1983079895019531,,,,0.06599570922851562,,0.9900436462402343,,,,,
South America,Uruguay,URY,URY.13_2,URY.13.1_2,-2100,0.18415739501953127,,0.19734437255859374,,,0.20852688713522516,0.06595767951516543,0.1977467041015625,,1.88839338292739,0.8524069213867188,0.8583299239813111,,0.43998679615693936,,0.06594800415039062,0.31422144373276656,0.37627433974322155,,0.5273430053710937,,0.13209194335937502
South America,Uruguay,URY,URY.13_2,URY.13.1_2,-1300,0.0657205078125,,0.13161328735351563,,0.13200273437499999,0.06572102661132813,0.19689750976562503,0.13165284423828127,,,,0.5274668762207031,0.06604571533203125,,,,,0.07947159715839461,,,,
South America,Uruguay,URY,URY.13_2,URY.13.1_2,-100,,,,,,0.720409844970703,,,,,,,,,,,,,,,,
South America,Uruguay,URY,URY.13_2,URY.13.1_2,1300,,,,,,,,,,,,,,,,,,,,,0.19752584838867188,
South America,Uruguay,URY,URY.13_2,URY.13.1_2,2100,,,,,0.13179796142578126,0.06571998901367188,0.06576919555664062,0.19736988525390625,,0.0654791015625,,,,0.0660013671875,,,0.46202191772460943,0.1125964190314798,,0.13178612060546874,,
South America,Uruguay,URY,URY.13_2,URY.13.1_2,3100,,,0.1314361572265625,,,,,,,,0.3275303039550781,0.19769010620117186,,0.8074286755371093,1.4518980834960933,0.0012931587967218137,1.0560283813476568,1.6902814720004213,0.3953788452148437,0.26354949951171874,,0.33022926025390625
South America,Uruguay,URY,URY.13_2,URY.13.1_2,5000,,,,,,,,,,,0.06610277709960938,0.06602158203125,1.7830755126953126,,0.06599451293945313,,2.3087717590332035,0.1979821533203125,0.19771986083984378,4.217614422607423,6.581647338962932,0.5282630065917968
South America,Uruguay,URY,URY.13_2,URY.13.2_2,-5181,,,,,,,,,,0.13177733154296875,,,,,,,,,,,,
South America,Uruguay,URY,URY.13_2,URY.13.2_2,-2100,,,,,,,0.19689976002412685,0.06588832397460938,,0.09017776508406097,,0.13165421752929687,,,,,,,,,,
South America,Uruguay,URY,URY.13_2,URY.13.2_2,-1300,,,,,,,0.06576781005859375,,,,,,,,,,,,,,,
South America,Uruguay,URY,URY.13_2,URY.13.2_2,2100,,,,,,,,0.13152730712890626,,,,0.06576659545898438,,,,,,,,,,
South America,Uruguay,URY,URY.13_2,URY.13.2_2,5000,,,,,,,,,,,,,,,,,,0.13167026977539062,,,0.13553994133444391,
South America,Uruguay,URY,URY.13_2,URY.13.3_2,-5181,,,,,,,,,,,0.06595264282226562,,,2.312113134765625,,,2.103784155680339,0.45865888513901654,,,3.827480639648437,
South America,Uruguay,URY,URY.13_2,URY.13.3_2,-2100,,,0.131958154296875,,,0.131953173828125,,,,,0.329861572265625,,,0.6153629471124389,,,0.015788480583639707,0.28317224259918816,,,1.0556563049316403,
South America,Uruguay,URY,URY.13_2,URY.13.3_2,-1300,,,,,,0.13188656005859373,,,,,0.1979188781738281,,,0.066061962890625,,,,0.18429159864238664,,,0.3298904113769531,
South America,Uruguay,URY,URY.13_2,URY.13.3_2,1300,,,,,,,,,,,,,,,,,,,,,0.32992059326171874,
South America,Uruguay,URY,URY.13_2,URY.13.3_2,2100,,,,,,,,,,,,,0.06598182373046875,0.06598165283203125,,,,0.08515501694623162,,,0.13195643310546876,
South America,Uruguay,URY,URY.13_2,URY.13.3_2,3100,,,,,,,,,,,,,,0.2474494147566253,,0.13060903846890318,0.0660015380859375,2.2026352993834255,,,0.06598353881835937,
South America,Uruguay,URY,URY.13_2,URY.13.3_2,5000,,,,,,,,,,,,,0.06599022827148437,0.6601508544921875,,0.1319027099609375,0.132003076171875,0.1978877624511719,,0.06596998291015625,8.11542258300781,
South America,Uruguay,URY,URY.13_2,URY.13.4_2,-2100,,,,,,,,,,,,,,,,,,,,,0.065640771484375,
South America,Uruguay,URY,URY.13_2,URY.13.4_2,-100,,,,,,,,,,,,0.06563659057617187,,,,,,,,,,
South America,Uruguay,URY,URY.13_2,URY.13.4_2,2100,,,,,0.06563468017578125,,,,,,,,,,,,,,,,0.26256412353515624,
South America,Uruguay,URY,URY.14_2,URY.14.1_2,-5181,1.2153453369140628,0.9594742797851563,0.7035640197753905,4.0934636108398434,0.31995441894531246,1.1517659118652341,,0.5118216552734375,3.9020245483398437,1.0237844665527343,5.3112779541015644,62.51379077148464,1.2792554321289062,7.611484063720704,0.06396068725585938,0.12792099609375,,1.663070043945313,2.1746920471191404,20.4031255371094,9.978508343505865,46.25846471557608
South America,Uruguay,URY,URY.14_2,URY.14.1_2,-5000,0.7039151550292968,,,,,0.1919779541015625,,,,0.12797349853515627,,0.8318433654785157,,0.38376300048828127,,,,,,0.12792174072265625,0.44768692626953116,0.44790307617187497
South America,Uruguay,URY,URY.14_2,URY.14.1_2,-3100,,,,,0.19398691406250002,,,,,0.19369352416992192,,0.0645582763671875,,,,,,,,,,
South America,Uruguay,URY,URY.14_2,URY.14.1_2,-2100,19.167896085707728,1.2804671936035157,0.3841769714355469,2.579240710449219,5.9312390109432425,3.2777617980957032,0.19281707153320313,1.1550446285472193,1.0959597167968749,2.3884081359863285,3.2775793823242183,2.3870477539062502,1.220974591064453,0.38566982421875007,,0.5786008728027344,,,,,0.832333123779297,0.19197888793945314
South America,Uruguay,URY,URY.14_2,URY.14.1_2,-1300,,,,0.25824995727539063,0.06458151245117187,0.19388864135742187,0.06455192260742187,0.12910089111328127,,0.06458477783203125,,0.25835226440429687,0.06453375244140624,0.2582287048339844,,0.064603271484375,,,,,0.3863677612304687,
South America,Uruguay,URY,URY.14_2,URY.14.1_2,-100,0.06349155883789062,,,0.3232740783691406,1.2149680604942175,0.45130221557617184,0.5123631530761719,0.5122782287597657,0.19212575073242188,0.15516894409179688,0.1292688720703125,0.12921989135742187,,,,,,,,,,
South America,Uruguay,URY,URY.14_2,URY.14.1_2,100,,,0.0644062255859375,0.5152638549804687,0.11043024820963541,,,,,,,,,,,,,,,,,
South America,Uruguay,URY,URY.14_2,URY.14.1_2,1300,,,,,,,,,0.0645335693359375,,,0.129116552734375,,,,,,,,,,
South America,Uruguay,URY,URY.14_2,URY.14.1_2,2100,0.06349136962890625,,,,0.09472229039809284,,0.0640468505859375,0.09135857103534774,0.06465325927734375,0.19388627319335938,,0.12921934814453123,,,,0.06460309448242188,,,,,0.06362557373046875,0.38395739135742185
South America,Uruguay,URY,URY.14_2,URY.14.1_2,3100,0.1280562744140625,,,0.06434076538085938,0.13754483522901348,,,,,,,,,,,,,0.06396439819335938,,,,0.6404828369140625
South America,Uruguay,URY,URY.14_2,URY.14.1_2,5000,0.19197368774414061,,,,,,,,,,,,,,,,,,,0.06395753173828125,0.2545017333984375,0.19193660888671876
South America,Uruguay,URY,URY.14_2,URY.14.2_2,-5181,,,,,,,,,,,,,,,,,,,,,0.38296920776367194,
South America,Uruguay,URY,URY.14_2,URY.14.2_2,-5000,,,,,,,,,,,,,,,,,,,,,0.12765739746093752,
